cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url
Modi's wife lives in a one-room home! But Modi flaunts stylish Bvlgari spectacles frames expensive Movado watch and swanky…,2019-02-02 23:49:40,1105,https://pbs.twimg.com/profile_images/517194455078559745/1zLqubAp_normal.jpeg,326,neutral,"@ashoswai: Modi's wife lives in a one-room home!
But, Modi flaunts stylish Bvlgari spectacles frames, expensive Movado watch, and swanky…",1091846141539344385,lakshmiaakula,https://twitter.com/lakshmiaakula
ket Chatterjee there are no name or photo of her locket chatterjee left narendra modi’s meeting spot at durgap,2019-02-02 23:49:23,147,https://pbs.twimg.com/profile_images/1026398566783172608/yj1jHi1O_normal.jpg,0,neutral,"ket Chatterjee: there are no name or photo of her, locket chatterjee left narendra modi’s meeting spot at durgap… https://t.co/wEgnUGg9Vk",1091846071540764672,Bangla News Paper,https://twitter.com/PaperBangla
Main difference between Narendra Modi &amp Mamta banerjee is Mamta has problems and has solutions to those prob…,2019-02-02 23:48:56,174,https://pbs.twimg.com/profile_images/2843104608/6a54f9cff170b1e0753e972d4d5df2a9_normal.jpeg,1448,positive,@rishibagree: Main difference between Narendra Modi &amp; Mamta banerjee is Mamta has problems and @narendramodi has solutions to those prob…,1091845959762538496,2Dinesh,https://twitter.com/2dinesh
Just before Thakurnagar rally PM Narendra Modi met Bodo Maa also known as Binapani Devi He touched her feet and asked after her…,2019-02-02 23:48:27,870,https://pbs.twimg.com/profile_images/1093674839498506240/-fpzWMm8_normal.jpg,435,neutral,"@dna: Just before Thakurnagar rally, PM Narendra Modi met Bodo Maa also known as Binapani Devi. He touched her feet and asked after her…",1091845836970045444,Nandan Singh🇮🇳🇮🇳,https://twitter.com/Nandanneev
Minimum income guarantee would be the Brahmastra to finish poverty and hunger. It will give a helping hand to farmers and job…,2019-02-02 23:47:35,1505,https://pbs.twimg.com/profile_images/540436347488436224/HgZa1uxY_normal.jpeg,642,neutral,"@WithPGV: Minimum income guarantee would be the Brahmastra to finish poverty and hunger.
It will give a helping hand to farmers and job…",1091845618618720256,Vikas Chhikara,https://twitter.com/chhikaravikas9
य कोर् क जितन चाह चक्क लग ल ... ए दि त इन्हे अंद जान ह पड़ेग PM Narendra Modi #NaMoNamah #ModiOnceMore #…,2019-02-02 23:47:22,19,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,neutral,"@AgarJugal: ये कोर्ट के जितने चाहे चक्कर लगा ले ...
एक दिन तो इन्हें अंदर जाना ही पड़ेगा 
~ PM Narendra Modi
#NaMoNamah
#ModiOnceMore
 #…",1091845562784206848,Puneet,https://twitter.com/Goel1977Puneet
erim Budget is just the trailer of the Budget for New India post elections Prime Minister Narendra Modi,2019-02-02 23:46:59,18,https://pbs.twimg.com/profile_images/1087914944421613568/ntsHgFhu_normal.jpg,0,positive,erim Budget is just the trailer of the Budget for New India post elections: Prime Minister Narendra Modi… https://t.co/dsC9sPjNjb,1091845467137294338,Yashvin,https://twitter.com/Yashvin18931483
n chants of ‘Modi Modi reverberated across the Lok Sabha via NaMo App,2019-02-02 23:45:59,18,https://pbs.twimg.com/profile_images/1087914944421613568/ntsHgFhu_normal.jpg,0,neutral,"n chants of ‘Modi, Modi’ reverberated across the Lok Sabha
 https://t.co/EzH1udtiyz

via NaMo App https://t.co/v0YqQrZtpg",1091845214111715328,Yashvin,https://twitter.com/Yashvin18931483
Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi. A Man who deserts his troops at every failure who vacations f…,2019-02-02 23:45:50,267,https://pbs.twimg.com/profile_images/2680894403/0e9c3341547a18cfd40fb023757feec1_normal.jpeg,643,negative,"@shilpamdas: Rahul Gandhi recommends the Bhagavad Gita to Narendra Modi.

A Man who deserts his troops at every failure, who vacations f…",1091845176572682240,Shankaragouda,https://twitter.com/shankaragh148
Dei telungu flop hero Narendra Modi merged 7 villages and fully funding polavaram gave maximum funds to AP than Gujarat…,2019-02-02 23:45:28,1335,https://pbs.twimg.com/profile_images/1093640079241814016/65LiviYS_normal.jpg,11,neutral,"@blazing771: Dei telungu flop hero. Narendra Modi merged 7 villages and fully funding  polavaram , gave maximum funds to AP than Gujarat…",1091845084507787269,कमल प्रेमी,https://twitter.com/KamalPremi2
Minimum income guarantee would be the Brahmastra to finish poverty and hunger. It will give a helping hand to farmers and job…,2019-02-02 23:44:44,107,https://pbs.twimg.com/profile_images/974973134393651200/ANxDmfrM_normal.jpg,642,neutral,"@WithPGV: Minimum income guarantee would be the Brahmastra to finish poverty and hunger.
It will give a helping hand to farmers and job…",1091844900436402176,Bramhrishi Vinodanand,https://twitter.com/BramhrishiV
oss the Aisle The importance of being Mr Gadkari The Indian Express _IN _gadkari,2019-02-02 23:44:28,27366,https://pbs.twimg.com/profile_images/870643577176547328/mWopC8hp_normal.jpg,95,neutral,oss the Aisle: The importance of being Mr Gadkari | The Indian Express https://t.co/jhr776Gxj6 @PChidambaram_IN @nitin_gadkari,1091844834099228674,Karti P Chidambaram,https://twitter.com/KartiPC
_swati Indeed Narendra Modi is not a Subhas Chandra Bose who cared all about his people giving a…,2019-02-02 23:42:56,1292,https://pbs.twimg.com/profile_images/1092594916939698176/6fX9s3l2_normal.jpg,1,neutral,"@sarkar_swati: @joyma44394112 @narendramodi Indeed, Narendra Modi is not a Subhas Chandra Bose, who cared all about his people giving a…",1091844446612832256,"Pradipto Moitra(#NonVeg #Bhakt ,Gobhi ji Ka Nahin)",https://twitter.com/PradzWorLd2020
Ask Narendra Modi to look after New Delhi Will Modi be able to win from Varanasi (Modi must think about his own sea…,2019-02-02 23:42:52,61,https://pbs.twimg.com/profile_images/1054024461853188096/3PvgeYHw_normal.jpg,34,positive,@EconomicTimes: Ask  Narendra Modi to look after New Delhi. Will Modi be able to win from  Varanasi? (Modi must) think about his own sea…,1091844430791770112,Karan Sharma,https://twitter.com/sharmakaran96
This country voted Narendra Modi to teach a lesson to Muslims ... Now Unemployment rate is 45 year High Let's vote Modi aga…,2019-02-02 23:42:48,28,https://pbs.twimg.com/profile_images/1001609832036618240/MduoEcNq_normal.jpg,296,positive,"@imMAK02: This country voted Narendra Modi to teach a lesson to Muslims ...

Now Unemployment rate is 45 year High 

Let's vote Modi aga…",1091844415772069888,Truth Is Golden,https://twitter.com/ManeL_B2B2C
"#bengalwithmodi #RobertVadra Shri Ravi Shankar Prasad Mamata Didi PM Shri Narendra Modi ji कबी मानु जन् दुर्ल है,…",2019-02-02 23:42:37,22,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,441,neutral,"@abhishkJntrMnt: #bengalwithmodi #RobertVadra
Shri Ravi Shankar Prasad
Mamata Didi
PM Shri Narendra Modi ji

कबीर मानुष जन्म दुर्लभ है,…",1091844367923310592,Raj Kumar,https://twitter.com/RajKuma11339655
बज प बोल PM 'य त सिर् ट्रेल है पूर पिक्च अभ बाक है',2019-02-02 23:42:18,630,https://pbs.twimg.com/profile_images/1029698430145245184/bfuoJmMX_normal.jpg,9,neutral,"@bjp4karauli: बजट पर बोले PM @narendramodi , 'यह तो सिर्फ ट्रेलर है, पूरी पिक्चर अभी बाकी है'

https://t.co/NC6rsg2op4",1091844287292035072,Rajendra Rajubhaibjp,https://twitter.com/BjpRajubhai
The Narendra Modi ballot (8) Barry Bones Roger Clemons Fart Schilling Gill Hodges Jeff Bagwell Eric Gain,2019-02-02 23:42:08,71,https://pbs.twimg.com/profile_images/1055661001364795392/fVW_zTf9_normal.jpg,0,positive,") The Narendra Modi ballot (8): Barry Bones, Roger Clemons, Fart Schilling, Gill Hodges, Jeff Bagwell, Eric Gain… https://t.co/FIWWWDT92i",1091844247865577472,Buffcoat and Beaver,https://twitter.com/buffybeaver
"Another name for simplicity is ""PM Narendra Modi""! Watch how he sat down on the floor and spoke to an elderly woman in West Be…",2019-02-02 23:42:01,101,https://pbs.twimg.com/profile_images/1094002029511483392/s_94rDZv_normal.jpg,1085,negative,"@mvmeet: Another name for simplicity is ""PM Narendra Modi""!

Watch how he sat down on the floor and spoke to an elderly woman in West Be…",1091844217062723584,Dev,https://twitter.com/dev071427
pikaPandey in other words he did a Narendra Modi to you.,2019-02-02 23:41:55,51189,https://pbs.twimg.com/profile_images/559842190617100288/cnCbulSZ_normal.jpeg,1,negative,"pikaPandey @NCWIndia in other words, he did a Narendra Modi to you.",1091844193587060738,Aam Admi,https://twitter.com/AamAdmy
In 2015 #India’s Uttar Pradesh state advertised 368 low-level govt jobs 1.3M people applied Last Feb 2018 its Railways adver…,2019-02-02 23:41:32,2507,https://pbs.twimg.com/profile_images/973621956384870400/QXoEhRca_normal.jpg,115,neutral,"@cobbo3: In 2015 #India’s Uttar Pradesh state advertised 368 low-level govt jobs, 1.3M people applied! Last Feb. 2018 its Railways adver…",1091844094349971456,Obura,https://twitter.com/Obrah
Chat screenshots of Congress WhatsApp group after Modi govt appointed RK Shukla as the new CBI chief,2019-02-02 23:40:46,60,https://pbs.twimg.com/profile_images/1061302884820602881/Ny5CgqIe_normal.jpg,2997,positive,@theskindoctor13: Chat screenshots of Congress WhatsApp group after Modi govt appointed RK Shukla as the new CBI chief. https://t.co/9xv…,1091843904465293312,Narendra,https://twitter.com/Narendra_024
PM urged the opposition Trinamool Congress party-led government of West Bengal to support the bill saying…,2019-02-02 23:39:41,267,https://pbs.twimg.com/profile_images/2680894403/0e9c3341547a18cfd40fb023757feec1_normal.jpeg,3,neutral,"@EconomicTimes: PM @narendramodi urged the opposition Trinamool Congress party-led government of West Bengal to support the bill, saying…",1091843629184962561,Shankaragouda,https://twitter.com/shankaragh148
We have two options this elections to choose from A Lotus B Loot-us I want my India to be MODIfied! Agar MAJBURI ka na…,2019-02-02 23:38:44,19,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,4,neutral,"@ProfJAshok: We have two options this elections to choose from
A) Lotus 
B) Loot-us

I want my India to be MODIfied!

Agar MAJBURI ka na…",1091843390340296704,Puneet,https://twitter.com/Goel1977Puneet
Minimum income guarantee would be the Brahmastra to finish poverty and hunger. It will give a helping hand to farmers and job…,2019-02-02 23:38:42,1337,https://pbs.twimg.com/profile_images/1077158971486756865/aU-D3OIR_normal.jpg,642,neutral,"@WithPGV: Minimum income guarantee would be the Brahmastra to finish poverty and hunger.
It will give a helping hand to farmers and job…",1091843380714328065,Ram mehar Dabla🙏,https://twitter.com/RammeharDabla
Main difference between Narendra Modi &amp Mamta banerjee is Mamta has problems and has solutions to those prob…,2019-02-02 23:36:57,150,https://pbs.twimg.com/profile_images/551286354131169281/ltwtSv0V_normal.jpeg,1448,positive,@rishibagree: Main difference between Narendra Modi &amp; Mamta banerjee is Mamta has problems and @narendramodi has solutions to those prob…,1091842942061297665,Jaideep Rathor,https://twitter.com/jadyrathore
"Another name for simplicity is ""PM Narendra Modi""! Watch how he sat down on the floor and spoke to an elderly woman in West Be…",2019-02-02 23:34:56,870,https://pbs.twimg.com/profile_images/1093674839498506240/-fpzWMm8_normal.jpg,1085,negative,"@mvmeet: Another name for simplicity is ""PM Narendra Modi""!

Watch how he sat down on the floor and spoke to an elderly woman in West Be…",1091842434265317381,Nandan Singh🇮🇳🇮🇳,https://twitter.com/Nandanneev
Who will next PM Retweet for Rahul Gadhi Like for Narendra Modi,2019-02-02 23:33:26,10,https://pbs.twimg.com/profile_images/980426829168181249/4JSbNaYU_normal.jpg,65,neutral,"@PriyankaGanddhi: @RahulGandhi Who will next PM ? 

Retweet for Rahul Gadhi 
Like for Narendra Modi",1091842057134575618,Bharath Ashok,https://twitter.com/Iambharathashok
Prime Minister Narendra Modi loves to talk up all his “pioneering firsts” Well he’s now added a truly lethal one to that a…,2019-02-02 23:32:06,81,https://pbs.twimg.com/profile_images/947746632111665152/H1b_ZyYf_normal.jpg,124,neutral,"@INCMumbai: Prime Minister Narendra Modi loves to talk up all his “pioneering firsts”. Well, he’s now added a truly lethal one to that a…",1091841723066695681,OfficeOfMW,https://twitter.com/OfficeOfMW
Shri Narendra Modi Hon Prime Minister of India to lay foundation stone of IIMC Northern Regional Campus Jammu on 3 February…,2019-02-02 23:31:55,819,https://pbs.twimg.com/profile_images/870898171878064128/QJ3LNtbu_normal.jpg,7,neutral,"@IIMCAA: Shri Narendra Modi, Hon. Prime Minister of India, to lay foundation stone of IIMC Northern Regional Campus, Jammu on 3 February…",1091841675872358401,Muni Shankar,https://twitter.com/iammunishankar
ting Their Votes by Voting Their Caste In rural India old class divisions still rule local politics Will this,2019-02-02 23:31:33,1626,https://pbs.twimg.com/profile_images/143261611/SFalk_Portrait_004-2_normal.jpg,0,positive,"ting Their Votes by Voting Their Caste In rural India, old class divisions still rule local politics. Will this… https://t.co/rJ9mCuZzBl",1091841584268640256,Stuart Falk,https://twitter.com/stufalk
urged the opposition Trinamool Congress party-led government of West Bengal to support the bill s,2019-02-02 23:30:00,3138411,https://pbs.twimg.com/profile_images/1077844189893853184/PCBPSQVB_normal.jpg,3,neutral,"@narendramodi urged the opposition Trinamool Congress party-led government of West Bengal to support the bill, s… https://t.co/ieYA6pwKaE",1091841192017375233,EconomicTimes,https://twitter.com/EconomicTimes
orable Shri Narendra Modi ji Our constitution is a ray of hope H for harmony O for Opportunity P for people',2019-02-02 23:29:53,12,https://pbs.twimg.com/profile_images/1094222685180051456/KEDk7pFM_normal.jpg,0,neutral,"orable Shri Narendra Modi ji: Our constitution is a ray of hope: H for harmony, O for Opportunity, P for people'… https://t.co/Ro7xkistyw",1091841162921500672,K_Vipin,https://twitter.com/K_Vipin_
dywithflaws This interview is the best interview because it is the interview and best interview in rajya sabha a,2019-02-02 23:29:50,316,https://pbs.twimg.com/profile_images/876788344633643011/bUFQ6FMn_normal.jpg,0,positive,dywithflaws This interview is the best interview because it is the interview and best interview in rajya sabha a… https://t.co/HeJ8sdViQr,1091841151718576128,ranjot,https://twitter.com/Funjabiiii
